The usage of ZAI and ZHENGZAI in classical Chinese and modern Chinese,,,
Verbs,Time,ZAI,ZHENGZAI
学习官木生,modern Chinese（1920-2020）,1,0
学习怎样在NBA打球,modern Chinese（1920-2020）,1,0
学习技术,modern Chinese（1920-2020）,1,0
学习毛主席的著作,modern Chinese（1920-2020）,1,0
学习民间音乐,modern Chinese（1920-2020）,1,0
学习汉语,modern Chinese（1920-2020）,0,1
学习汉语国际教育专业,modern Chinese（1920-2020）,0,1
学习焦裕禄同志的事迹,modern Chinese（1920-2020）,1,0
学习皮肤构造和脚病种类等知识,modern Chinese（1920-2020）,0,1
学习苗族鸟笼制作,modern Chinese（1920-2020）,1,0
学习裁缝,modern Chinese（1920-2020）,0,1
学习贯彻习近平新时代中国特色社会主义思想,modern Chinese（1920-2020）,0,1
学习走路,modern Chinese（1920-2020）,1,0
学习这个,modern Chinese（1920-2020）,0,1
学习驾驶技术,modern Chinese（1920-2020）,0,1
学交际舞,modern Chinese（1920-2020）,0,1
学什么,modern Chinese（1920-2020）,1,0
学医,modern Chinese（1920-2020）,1,0
学外文,modern Chinese（1920-2020）,1,0
学怎么用中文说“对不起”,modern Chinese（1920-2020）,1,0
学我,modern Chinese（1920-2020）,1,0
学昆曲,modern Chinese（1920-2020）,0,1
学样瞎帮忙,modern Chinese（1920-2020）,1,0
学武术,modern Chinese（1920-2020）,0,1
学直透事物本质的能力,modern Chinese（1920-2020）,1,0
学着大人舞姿,modern Chinese（1920-2020）,0,1
学着攀缘、上房,modern Chinese（1920-2020）,1,0
学织毛衣,modern Chinese（1920-2020）,1,0
孵化,modern Chinese（1920-2020）,0,1
守候他,modern Chinese（1920-2020）,1,0
守卫着,modern Chinese（1920-2020）,1,0
守夜,modern Chinese（1920-2020）,1,0
守寨,modern Chinese（1920-2020）,1,0
守着,modern Chinese（1920-2020）,1,0
守着由她经营盖起的朱家楼,modern Chinese（1920-2020）,1,0
安定,modern Chinese（1920-2020）,1,0
安度冬荒,modern Chinese（1920-2020）,0,1
安慰,modern Chinese（1920-2020）,2,0
安慰一个因为没有放起自己制作的风筝而哭哭啼啼的小弟弟,modern Chinese（1920-2020）,1,0
安慰丁仪,modern Chinese（1920-2020）,1,0
安慰他,modern Chinese（1920-2020）,1,0
安慰她,modern Chinese（1920-2020）,1,0
安慰她的良心,modern Chinese（1920-2020）,1,0
安慰我,modern Chinese（1920-2020）,2,0
安慰淑英,modern Chinese（1920-2020）,1,0
安慰自己,modern Chinese（1920-2020）,1,0
安抚平定,modern Chinese（1920-2020）,0,1
安排“全球战略”新步骤,modern Chinese（1920-2020）,1,0
安排巧计动你的手,modern Chinese（1920-2020）,0,1
安排抢救工作,modern Chinese（1920-2020）,0,1
安排猪肉的供应,modern Chinese（1920-2020）,1,0
安排着各种有关政治、经济、文化、教育的秩序和制度,modern Chinese（1920-2020）,0,1
安排研究和创作的良好环境,modern Chinese（1920-2020）,0,1
安排那安置这"幸福的家庭"的地方,modern Chinese（1920-2020）,0,1
安排重印作业,modern Chinese（1920-2020）,0,1
安眠,modern Chinese（1920-2020）,0,1
安睡,modern Chinese（1920-2020）,2,0
安装,modern Chinese（1920-2020）,1,2
安装和调试,modern Chinese（1920-2020）,0,1
安装国产亚洲最大的石英钟,modern Chinese（1920-2020）,0,1
安装墙壁、门板,modern Chinese（1920-2020）,0,1
安装机器设备,modern Chinese（1920-2020）,0,1
完全殖民地化,modern Chinese（1920-2020）,0,1
完善,modern Chinese（1920-2020）,2,2
完善其制度,modern Chinese（1920-2020）,0,1
完善双层经营体制,modern Chinese（1920-2020）,0,1
完善教育援疆工作,modern Chinese（1920-2020）,1,0
完善风险控制系统,modern Chinese（1920-2020）,1,0
完成一种自我挑战,modern Chinese（1920-2020）,1,0
完成她们解放斗争的各国妇女们的初步成就,modern Chinese（1920-2020）,0,1
完成量的积累,modern Chinese（1920-2020）,0,1
定义时尚,modern Chinese（1920-2020）,1,0
定义生产链条,modern Chinese（1920-2020）,0,1
实习,modern Chinese（1920-2020）,1,0
实习理发,modern Chinese（1920-2020）,0,1
实施,modern Chinese（1920-2020）,0,4
实施“中国制造”战略,modern Chinese（1920-2020）,0,1
实施“冬季残奥项目振兴计划”,modern Chinese（1920-2020）,0,1
实施“十三五”发展规划,modern Chinese（1920-2020）,0,1
实施“四个一百”工程,modern Chinese（1920-2020）,0,1
实施一项办公室电脑化和网络化的计划,modern Chinese（1920-2020）,0,1
实施农村人居环境整治三年行动计划,modern Chinese（1920-2020）,0,1
实施报复,modern Chinese（1920-2020）,1,0
实施整治,modern Chinese（1920-2020）,0,1
实施新一轮西湖环境综合保护工程,modern Chinese（1920-2020）,0,1
实施某种战略,modern Chinese（1920-2020）,1,0
实施肯尼亚青年就业机遇计划,modern Chinese（1920-2020）,0,1
实现,modern Chinese（1920-2020）,3,6
实现中国人民从站起来到富起来、强起来的伟大飞跃,modern Chinese（1920-2020）,0,1
实现保共第十三次代表大会所制订的战略方针,modern Chinese（1920-2020）,0,1
实现全面机械化和自动化,modern Chinese（1920-2020）,0,1
实现工作重点的转,modern Chinese（1920-2020）,0,1
实现自动售货,modern Chinese（1920-2020）,1,0
实现自己的诺言,modern Chinese（1920-2020）,1,0
实行,modern Chinese（1920-2020）,3,1
实行倾销,modern Chinese（1920-2020）,1,0
实行管制,modern Chinese（1920-2020）,2,0
实践着,modern Chinese（1920-2020）,1,1
实验,modern Chinese（1920-2020）,0,1
审,modern Chinese（1920-2020）,1,0
审批,modern Chinese（1920-2020）,0,1
审查,modern Chinese（1920-2020）,0,1
审查他,modern Chinese（1920-2020）,1,0
审核关于巴西著名建筑公司奥德布雷希特行贿的检举材料,modern Chinese（1920-2020）,1,0
审理,modern Chinese（1920-2020）,0,2
审理一桩受到全国关注的案件,modern Chinese（1920-2020）,0,1
审视他,modern Chinese（1920-2020）,1,0
审视着对方的胆量,modern Chinese（1920-2020）,1,0
审议,modern Chinese（1920-2020）,0,2
审问,modern Chinese（1920-2020）,1,1
审问一个人,modern Chinese（1920-2020）,0,1
审问两个人,modern Chinese（1920-2020）,0,1
审问杨子荣捉来的小炉匠,modern Chinese（1920-2020）,1,0
审问郝摇旗,modern Chinese（1920-2020）,1,0
客气,modern Chinese（1920-2020）,1,0
宣传,modern Chinese（1920-2020）,0,1
宣传什么,modern Chinese（1920-2020）,1,0
宣传党的政策,modern Chinese（1920-2020）,0,1
宣告,modern Chinese（1920-2020）,1,0
宣告一个阶级、一个社会底死刑,modern Chinese（1920-2020）,1,0
宣告自己的信念,modern Chinese（1920-2020）,1,0
宣布,modern Chinese（1920-2020）,0,1
宣布伊朗是个中立区,modern Chinese（1920-2020）,1,0
宣布戒严,modern Chinese（1920-2020）,1,0
宣扬特奥理念,modern Chinese（1920-2020）,1,0
宣誓,modern Chinese（1920-2020）,1,0
宣读《告子弟兵书》,modern Chinese（1920-2020）,1,0
害他们,modern Chinese（1920-2020）,1,0
害你,modern Chinese（1920-2020）,1,0
害喜,modern Chinese（1920-2020）,1,0
害孩子,modern Chinese（1920-2020）,1,0
害怕,modern Chinese（1920-2020）,3,0
害怕皇上动怒,modern Chinese（1920-2020）,0,1
害我,modern Chinese（1920-2020）,2,0
害淋症,modern Chinese（1920-2020）,0,1
害病,modern Chinese（1920-2020）,1,2
害羞,modern Chinese（1920-2020）,1,0
害黄热病,modern Chinese（1920-2020）,1,0
宴客,modern Chinese（1920-2020）,1,0
容忍,modern Chinese（1920-2020）,1,0
密埋东西,modern Chinese（1920-2020）,1,0
察看一个有趣的东西,modern Chinese（1920-2020）,1,0
察看这一带险峻地势,modern Chinese（1920-2020）,0,1
对刺,modern Chinese（1920-2020）,1,0
对唱,modern Chinese（1920-2020）,1,0
对啊什么,modern Chinese（1920-2020）,1,0
对射着,modern Chinese（1920-2020）,1,0
对标,modern Chinese（1920-2020）,1,0
对流空驶,modern Chinese（1920-2020）,1,0
对着鬼子,modern Chinese（1920-2020）,1,0
对话,modern Chinese（1920-2020）,7,0
对谈着,modern Chinese（1920-2020）,1,0
对阵,modern Chinese（1920-2020）,1,0
对骂,modern Chinese（1920-2020）,1,0
寻参,modern Chinese（1920-2020）,1,0
寻回久已失去了的思想,modern Chinese（1920-2020）,0,1
寻她而来,modern Chinese（1920-2020）,0,1
寻思,modern Chinese（1920-2020）,1,2
寻思什么,modern Chinese（1920-2020）,1,0
寻思什么一般,modern Chinese（1920-2020）,0,1
寻思对策,modern Chinese（1920-2020）,0,1
寻思把她嫁了好换几个酒钱,modern Chinese（1920-2020）,1,0
寻思着,modern Chinese（1920-2020）,2,1
寻找,modern Chinese（1920-2020）,5,0
寻找“智慧型中年专家”做深度栏目的主持人,modern Chinese（1920-2020）,1,0
寻找“非分工”的途径,modern Chinese（1920-2020）,1,0
寻找一个人,modern Chinese（1920-2020）,1,0
寻找一个途径,modern Chinese（1920-2020）,1,0
寻找一件世界上最宝贵的东,modern Chinese（1920-2020）,1,0
寻找一件什么东西,modern Chinese（1920-2020）,1,0
寻找一种陌生感,modern Chinese（1920-2020）,1,0
寻找中国文化和西方文化的交叉点,modern Chinese（1920-2020）,1,0
寻找习惯围绕在他身边的那颗「行星」,modern Chinese（1920-2020）,1,0
寻找什么,modern Chinese（1920-2020）,5,1
寻找什么东西,modern Chinese（1920-2020）,1,0
寻找他的抗议的反应,modern Chinese（1920-2020）,1,0
寻找公鸡、袋鼠和小兔,modern Chinese（1920-2020）,1,0
寻找出路,modern Chinese（1920-2020）,1,0
寻找反抗的出路,modern Chinese（1920-2020）,1,1
寻找她,modern Chinese（1920-2020）,0,1
寻找官兵主将,modern Chinese（1920-2020）,0,1
寻找尸首,modern Chinese（1920-2020）,0,1
寻找思想,modern Chinese（1920-2020）,0,1
寻找我的下落,modern Chinese（1920-2020）,1,0
寻找我的父亲,modern Chinese（1920-2020）,1,0
寻找新的投资,modern Chinese（1920-2020）,0,1
寻找最好的发型,modern Chinese（1920-2020）,1,0
寻找机会,modern Chinese（1920-2020）,2,0
寻找机会试图“回潮”,modern Chinese（1920-2020）,1,0
寻找狗官,modern Chinese（1920-2020）,0,1
寻找白小姐,modern Chinese（1920-2020）,0,1
寻找真正可靠的商业模式,modern Chinese（1920-2020）,1,0
寻找着,modern Chinese（1920-2020）,1,0
"寻找着云层稀薄的
地方",modern Chinese（1920-2020）,1,0
寻找着我,modern Chinese（1920-2020）,1,0
寻找职业规划机构做员工职业规划设计,modern Chinese（1920-2020）,1,0
寻找自己,modern Chinese（1920-2020）,1,0
寻找解放和进步道路,modern Chinese（1920-2020）,0,1
寻找记忆里熟悉的面容,modern Chinese（1920-2020）,1,0
寻找诗,modern Chinese（1920-2020）,1,0
寻找话题,modern Chinese（1920-2020）,1,0
寻找这种感觉,modern Chinese（1920-2020）,1,0
寻找这类方法,modern Chinese（1920-2020）,1,0
寻找那颗已逝去的星辰,modern Chinese（1920-2020）,1,0
寻查什么有用的东西,modern Chinese（1920-2020）,1,0
寻求,modern Chinese（1920-2020）,2,0
"寻求
牠",modern Chinese（1920-2020）,0,1
寻求“民族自救”的道路,modern Chinese（1920-2020）,1,0
寻求一项分两步走的决议,modern Chinese（1920-2020）,0,1
寻求与人民愿望相符合、与经济发展相适应、与民族优秀文化传统相结合的社会进步的路子,modern Chinese（1920-2020）,1,0
寻求国外客户,modern Chinese（1920-2020）,1,0
寻求妥协办法,modern Chinese（1920-2020）,0,1
寻求新的发展机遇,modern Chinese（1920-2020）,1,0
寻求理论上的依据和实践中的成绩,modern Chinese（1920-2020）,1,0
寻求解决,modern Chinese（1920-2020）,1,0
寻求这样的方法,modern Chinese（1920-2020）,0,1
寻求进一步扩大合作,modern Chinese（1920-2020）,0,1
寻索星名,modern Chinese（1920-2020）,0,1
寻觅什么,modern Chinese（1920-2020）,1,0
寻觅美,modern Chinese（1920-2020）,1,0
寻问遇见她的经过,modern Chinese（1920-2020）,0,1
封锁公路,modern Chinese（1920-2020）,0,1
封锁咱们边区,modern Chinese（1920-2020）,1,0
射击,modern Chinese（1920-2020）,2,2
将养,modern Chinese（1920-2020）,1,0
将她置于意大利统治之下,modern Chinese（1920-2020）,1,0
将我一片一片在撕碎,modern Chinese（1920-2020）,0,1
将王府的地亩账册、霸买的田契、奴仆卖身文约等等，烧成一堆大火,modern Chinese（1920-2020）,0,1
将现实生活运转的复杂性减少到一系列狭义而抽象的原则,modern Chinese（1920-2020）,0,1
将离东寨墙一百五十步以内的大小树木全砍光,modern Chinese（1920-2020）,0,1
将财富转移到香港与美帝国主义正在加紧进行控制的华南 ,modern Chinese（1920-2020）,0,1
将那条男人的长裤改成女人的长裙,modern Chinese（1920-2020）,0,1
尊敬他,modern Chinese（1920-2020）,1,0
小便,modern Chinese（1920-2020）,0,1
小声道,modern Chinese（1920-2020）,0,1
小跑,modern Chinese（1920-2020）,1,0
尖叫,modern Chinese（1920-2020）,3,1
尖叫着,modern Chinese（1920-2020）,1,0
尝尝,modern Chinese（1920-2020）,1,0
尝试,modern Chinese（1920-2020）,1,0
尝试一种以学术机构为主导、多方力量参与、纯公益性质的可持续运营模式,modern Chinese（1920-2020）,1,0
尝试从混合智能的途径推动人工智能的进步,modern Chinese（1920-2020）,0,1
尝试和探索,modern Chinese（1920-2020）,1,0
尝试往材料中加入一些其他物质,modern Chinese（1920-2020）,1,0
尝试推进农业信息技术的发展,modern Chinese（1920-2020）,1,0
尝试着从不同的角度对这部书进行诠释,modern Chinese（1920-2020）,1,0
尝试通过卫星、无人机、感应器等工具更准确地搜集环境及作物生长数据,modern Chinese（1920-2020）,0,1
尝试通过增加编制的方法解决,modern Chinese（1920-2020）,1,0
尽一切努力争取从苏联获得宝贵和有效的重大援助,modern Chinese（1920-2020）,0,1
尽孝,modern Chinese（1920-2020）,1,0
尽巨大的努力来缓和国际紧张局势,modern Chinese（1920-2020）,0,1
尽心竭力,modern Chinese（1920-2020）,1,0
尽最大努力带领当地群众抗灾救灾,modern Chinese（1920-2020）,1,0
尽着自己的职责,modern Chinese（1920-2020）,1,0
尽自己国际主义的责任,modern Chinese（1920-2020）,1,0
尽量压迫我们,modern Chinese（1920-2020）,1,0
屈着腰,modern Chinese（1920-2020）,1,0
屏息旁听,modern Chinese（1920-2020）,1,0
展开,modern Chinese（1920-2020）,0,14
展开不屈不挠的斗争,modern Chinese（1920-2020）,0,1
展开免费培训活动,modern Chinese（1920-2020）,1,0
展开全面节约工作,modern Chinese（1920-2020）,0,1
展开剧烈斗争,modern Chinese（1920-2020）,1,0
展开募捐运动,modern Chinese（1920-2020）,0,1
展开大规模的销售,modern Chinese（1920-2020）,0,1
展开广泛的讨论来总结经验,modern Chinese（1920-2020）,0,1
展开成二维平面的质子,modern Chinese（1920-2020）,0,1
展开抗震救灾工作,modern Chinese（1920-2020）,0,1
展开攻势机动灵活消灭敌人,modern Chinese（1920-2020）,0,1
展开斗争,modern Chinese（1920-2020）,0,1
展开机动作战,modern Chinese（1920-2020）,1,0
展开活动,modern Chinese（1920-2020）,0,1
展开调查,modern Chinese（1920-2020）,0,2
展示她的剪纸作品,modern Chinese（1920-2020）,1,0
展示给人们,modern Chinese（1920-2020）,1,0
展示老山战士的精神风貌,modern Chinese（1920-2020）,1,0
展览,modern Chinese（1920-2020）,0,1
屠杀着中国人,modern Chinese（1920-2020）,1,0
履行着他入党的誓言,modern Chinese（1920-2020）,0,1
履行职责,modern Chinese（1920-2020）,2,0
崛起,modern Chinese（1920-2020）,10,11
崩,modern Chinese（1920-2020）,1,0
崩坏,modern Chinese（1920-2020）,0,1
崩溃,modern Chinese（1920-2020）,0,3
崩石头,modern Chinese（1920-2020）,1,0
巡哨游动,modern Chinese（1920-2020）,1,0
巡查油井,modern Chinese（1920-2020）,1,0
巡视,modern Chinese（1920-2020）,1,0
巡视兵营,modern Chinese（1920-2020）,0,1
巡视男监,modern Chinese（1920-2020）,0,1
巡逻,modern Chinese（1920-2020）,4,1
巡逻放哨,modern Chinese（1920-2020）,1,0
工作,modern Chinese（1920-2020）,19,11
工作着,modern Chinese（1920-2020）,2,1
左右为难,modern Chinese（1920-2020）,0,1
左右他们国家的方向,modern Chinese（1920-2020）,0,1
左拐右拐,modern Chinese（1920-2020）,1,0
巩固,modern Chinese（1920-2020）,2,1
巩固、增加它在世界上的重要性,modern Chinese（1920-2020）,0,1
巩固他的政治力量,modern Chinese（1920-2020）,0,1
巩固后方的实力,modern Chinese（1920-2020）,0,2
巩固封建集团,modern Chinese（1920-2020）,1,0
布局,modern Chinese（1920-2020）,0,1
布局和推出公共充电、城市共享、旅游共享等业务,modern Chinese（1920-2020）,0,1
